id,ean,status,is_bulk,packaging,published,share_url,display_name,is_variable_weight,details_brand,details_origin,details_counter_info,details_danger_mentions,details_alcohol_by_volume,details_mandatory_mentions,details_production_variant,details_usage_instructions,details_storage_instructions,price_iva,price_is_new,price_is_pack,price_pack_size,price_unit_name,price_unit_size,price_bulk_price,price_unit_price,price_approx_size,price_size_format,price_total_units,price_unit_selector,price_bunch_selector,price_drained_weight,price_selling_method,price_reference_price,price_min_bunch_amount,price_reference_format,allergens,ingredients,level_0_cat_id,level_0_cat_name,level_0_cat_order,level_1_cat_id,level_1_cat_name,level_1_cat_order,level_2_cat_id,level_2_cat_name,level_2_cat_order,img_0_url,img_0_perspective,img_1_url,img_1_perspective,img_2_url,img_2_perspective,img_3_url,img_3_perspective,img_4_url,img_4_perspective,img_5_url,img_5_perspective,img_6_url,img_6_perspective,img_0_nutri_info_file,img_1_nutri_info_file,img_2_nutri_info_file,img_3_nutri_info_file,img_4_nutri_info_file,img_5_nutri_info_file,img_6_nutri_info_file,valor_energético,grasas,grasas_saturadas,carbohidratos,azúcares,proteinas,sal
9820,8402001025600,,False,Tableta,True,https://tienda.mercadona.es/product/9820/chocolate-negro-72-cacao-hacendado-con-almendras-enteras-0-azucares-anadidos-tableta,Chocolate negro 72% de cacao Hacendado con almendras enteras,False,Hacendado,,,,,,,,Mantener en lugar fresco y seco.,10.0,False,False,,,0.15,20.33,3.05,False,kg,,True,False,,0,20.334,1.0,kg,Contiene <strong>soja y productos a base de soja</strong>. Puede contener <strong>leche y sus derivados (incluida la lactosa)</strong>. Puede contener <strong>frutos de cáscara</strong>. Puede contener <strong>sm</strong>. Puede contener <strong>sh</strong>. Puede contener <strong>sc</strong>. Contiene <strong>sa</strong>.,"Pasta de cacao, <strong>almendras</strong> (25%), edulcorante:  maltitol, manteca de cacao, emulgente: lecitina (<strong>soja</strong>), aromas. Cacao:  72% mínimo en el chocolate negro. Puede contener trazas de<strong> avellanas</strong>,<strong> anacardos, nueces macadamia </strong>y<strong> leche. </strong>Sin gluten<strong>.</strong> Un consumo excesivo  puede producir efectos laxantes. Contiene azúcares naturalmente presentes<strong>.</strong>",9,"Azúcar, caramelos y chocolate",11,92,Chocolate,11,382,Chocolate negro,11,https://prod-mercadona.imgix.net/images/98921435d40f33cfc1904decfea99944.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/20f80fce560db15b8f84485d37bbff09.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,9820_img_1.jpg,,,,,,555.0,46.0,21.0,23.0,0.57,13.0,0.11
9824,8402001021909,,False,Tarrina,True,https://tienda.mercadona.es/product/9824/margarina-omega-3-hacendado-tarrina,Margarina Omega 3 Hacendado,False,Hacendado,,,,,,,,"Condiciones de conservaciónUna vez abierto el producto, conservar en lugar fresco: No. Vida útil después de la producción 26 (sem.)",,False,False,,,0.5,3.7,1.85,False,kg,,True,False,,0,3.7,1.0,kg, <strong>x99</strong>.,"<p>Aceites y grasas vegetales (nabina, palma, coco, en proporción variable), agua, aroma natural, sal (0,2%), emulgente (E471), conservador (E202), acidulante (ácido láctico), vitaminas (vitamina E, vitamina A, vitamina D), colorante (carotenos). Porcentaje de grasa : 59 %. Puede contener trazas de: LECHE.",6,"Huevos, leche y mantequilla",373,75,Mantequilla y margarina,373,352,Margarina,373,https://prod-mercadona.imgix.net/images/df87fc53edae461927015c04ca30b198.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/e58ef8e2da99ba351d23b9f71303fb42.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,9824_img_1.jpg,,,,,,531.0,59.9,17.0,0.7,0.7,0.3,1.2
9826,8411327012324,,False,,True,https://tienda.mercadona.es/product/9826/cerveza-especial-mahou,Cerveza especial Mahou,False,Mahou,,,,5.5º,,,,,,False,True,0.33,latas,3.3,2.52,8.3,False,l,10.0,True,False,,0,2.516,1.0,L,Contiene <strong>gb</strong>. Contiene <strong>cereales que contengan gluten</strong>.,"Ingredientes: Agua, Malta de <strong>cebada</strong> , Maiz, Lúpulo",19,Bodega,15,164,Cerveza,15,549,Cerveza lata,15,https://prod-mercadona.imgix.net/images/035050cc22ca385bbf8c86fdbd216666.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/8e82419ab3aea3de7646f6e6e84138dc.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,9826_img_1.jpg,,,,,,,,,,,,
9847,8402001024511,,False,Caja,True,https://tienda.mercadona.es/product/9847/cafe-capsula-colombia-hacendado-compatibles-maquinas-nespresso-caja,Café en cápsula Colombia Hacendado,False,Hacendado,,,,,,,,,10.0,False,False,,cápsulas,0.108,0.2,3.9,False,kg,20.0,True,False,,0,36.112,1.0,kg,,,8,"Cacao, café e infusiones",16,81,Café cápsula y monodosis,16,364,Cápsulas compatibles Nespresso,16,https://prod-mercadona.imgix.net/images/2e10cf88be65aae55bb5dca24088e75f.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/22052382d54296ad3420a9c7b883c046.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,9847_img_1.jpg,,,,,,1.0,0.0,0.0,0.5,0.0,0.0,0.0
9858,8402001025549,,False,Botella,True,https://tienda.mercadona.es/product/9858/vino-tinto-do-valencia-arc-pedra-botella,Vino tinto D.O València Arc de Pedra,False,Arc de Pedra,,,,14.0º,Contiene sulfitos; 100 ml: E= 367 kJ/ 88 kcal,,,,21.0,False,False,,,0.75,4.0,3.0,False,l,,True,False,,0,4.0,1.0,L,Contiene <strong>dióxido de azufre y sulfitos</strong>.,"Uva, reguladores de la acidez (ácido L(+)- tartárico), estabilizadores (goma arábiga, poliaspartato de potasio), conservantes (<strong>sulfitos</strong>)",19,Bodega,15,169,Vino tinto,15,569,Otros vinos tintos,15,https://prod-mercadona.imgix.net/images/bf2992bdb0b7b98d32fba96d25b20f96.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/22006477d791e7eae9b573c357e4cfed.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,9858_img_1.jpg,,,,,,,,,,,,
9860,8445291292024,,False,Paquete,True,https://tienda.mercadona.es/product/9860/masa-gruesa-empanadas-buitoni-estilo-argentino-paquete,Masa gruesa para empanadas Buitoni estilo Argentino,False,Buitoni,,,,,,,"Dejar las obleas a temperatura ambiente durante 10 minutos. 2. Repartir el relleno escogido sobre las obleas y manipular la masa en función de la forma elegida (empanadilla, saquito, rollito, tartaleta, taco, etc.). Retirar papel separador. Al horno: Precalentar totalmente el horno. Hornearlas a 200C de temperatura, arriba y abajo (sin ventilador) durante 18-23 minutos dependiendo de la receta. En la freidora de aire: Precalentar totalmente la freidora de aire. Cocinarlas a 200C durante 8-10 minutos dependiendo de la receta. A la sartén: Freírlas en abundante aceite caliente (180C), cubriendo completamente las obleas, durante 8-10 minutos (hasta que la masa esté dorada).",Conservar en el frigorífico a +5C. Refrigerado.,4.0,False,False,,obleas,0.35,6.57,2.3,False,kg,12.0,True,False,,0,6.572,1.0,kg,Puede contener <strong>mostaza y productos derivados</strong>. Puede contener <strong>soja y productos a base de soja</strong>. Contiene <strong>trigo y productos derivados</strong>. Contiene <strong>cereales que contengan gluten</strong>.,"Harina de <strong>TRIGO</strong>, agua, manteca de cerdo, sal, acidulantes (E575, ácido cítrico), conservador (sorbato potásico), levadura. Puede contener <strong>MOSTAZA</strong> y <strong>SOJA</strong>.",5,Panadería y pastelería,515,69,Harina y preparado repostería,515,338,Masas,515,https://prod-mercadona.imgix.net/images/c71a5a15e5966deba8d943fa5dc756a0.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/e10f28508a719cd133073bb006eb73d5.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,9860_img_1.jpg,,,,,,347.0,19.0,9.4,34.0,1.9,7.4,0.5
9886,5449000330116,,False,,True,https://tienda.mercadona.es/product/9886/refresco-coca-cola,Refresco Coca-Cola,False,Coca-Cola,,,,,,-,,"Proteger de la luz solar. Preservar de olores agresivos. Conservar en lugar limpio, fresco y seco. Servir frío",,False,True,1.25,botellas,2.5,1.0,2.5,False,l,2.0,True,False,,0,1.0,1.0,L, <strong>x99</strong>.,"<p>Ingredientes: Agua carbonatada, azúcar, colorante E-150d, acidulante ácido fosfórico, aromas naturales y aroma cafeína.",18,Agua y refrescos,8,158,Refresco de cola,8,530,Cola clásica,8,https://prod-mercadona.imgix.net/images/b335b3c1d7e0a1ffcff5d977a07a3dc2.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/511ba7681423df7b3b1834d177d6ceb1.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,9886_img_1.jpg,,,,,,42.0,0.0,0.0,10.6,10.6,0.0,0.0
9887,5449000330123,,False,,True,https://tienda.mercadona.es/product/9887/refresco-coca-cola-zero-azucar,Refresco Coca-Cola Zero azúcar,False,Coca-Cola,,,,,Contiene una fuente de fenilalanina.,-,,"Proteger de la luz solar. Preservar de olores agresivos. Conservar en lugar limpio, fresco y seco. Servir frío",,False,True,1.25,botellas,2.5,1.0,2.5,False,l,2.0,True,False,,0,1.0,1.0,L, <strong>x99</strong>.,"Ingredientes: Agua carbonatada, colorante E-150d, edulcorantes: ciclamato sódico, acesulfamo K y aspartamo, acidulante ácido fosfórico, aromas naturales, aroma cafeína y corrector de acidez: citratos de sodio.",18,Agua y refrescos,8,158,Refresco de cola,8,535,Cola zero,8,https://prod-mercadona.imgix.net/images/30494fa364b01c2917da33acbbdcb401.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/0be5179b50a0ebf050b5c29c9f81113d.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,9887_img_1.jpg,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.02
9891,8402001026263,,False,Tableta,True,https://tienda.mercadona.es/product/9891/chocolate-blanco-fussion-hacendado-relleno-crema-galleta-cacao-tableta,Chocolate blanco Fussion Hacendado relleno de crema de galleta y cacao,False,Hacendado,,,,,,,,,10.0,False,False,,,0.11,12.27,1.35,False,kg,,True,False,,0,12.273,1.0,kg,,,9,"Azúcar, caramelos y chocolate",11,92,Chocolate,11,383,Chocolate blanco,11,https://prod-mercadona.imgix.net/images/a3b584abbb04dd2dc580b48317794ecd.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/76b54982446d2dca2f502aaa9a506d8e.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,9891_img_1.jpg,,,,,,548.0,33.0,19.0,54.0,49.0,7.8,0.2
9903,8402001026324,,False,Paquete,True,https://tienda.mercadona.es/product/9903/snack-maiz-sabor-mantequilla-stars-hacendado-paquete,Snack de maíz Stars sabor mantequilla Hacendado,False,Hacendado,,,,,,,,"Manténgase en un lugar fresco, seco y alejado de la luz. Envasado en atmósfera protectora",10.0,False,False,,,0.08,10.0,0.8,False,kg,,True,False,,0,10.0,1.0,kg, <strong>x99</strong>.,"Sémola de maíz, aceite de girasol, aroma a mantequilla (sustancias aromatizantes, sustancias aromatizantes naturales, <strong>lactosuero</strong> (contiene <strong>leche y sus derivados, incluida lactosa</strong>), sal, potenciador del sabor (E-621), maltodextrina). <strong>Puede contener soja.</strong>",15,Aperitivos,9,132,Patatas fritas y snacks,9,475,Snacks,9,https://prod-mercadona.imgix.net/images/bb97dc754de94c742b136a705447f857.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/a66dc22165ec40b41dd3650b333e3743.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,9903_img_1.jpg,,,,,,580.0,40.0,4.6,50.0,6.3,4.8,1.54
9905,8402001026485,,False,,True,https://tienda.mercadona.es/product/9905/mousse-sabor-chocolate-proteinas-hacendado-10-g-proteinas,Mousse sabor chocolate +Proteínas Hacendado 10 g proteínas,False,Hacendado,,,,,,,,Conservar entre +1C y +8C. Consumir preferentemente antes del: ver tapa.,,False,True,0.1,ud.,0.4,6.38,2.55,False,kg,4.0,True,False,,0,6.375,1.0,kg, <strong>x99</strong>.,"<p>Concentrado de proteína de leche, leche desnatada pasteurizada, cacao desgrasado en polvo 4,0%, nata, gelatina (vacuno), almidón modificado, aroma natural, espesantes, (carragenanos, goma guar), lactasa, edulcorantes (acesulfamo K, sucralosa) . Montado con nitrógeno. Lactosa &lt;0,01 g/100 g.",11,Postres y yogures,598,111,Gelatina y otros postres,598,419,Otros postres,598,https://prod-mercadona.imgix.net/images/233cc1cd2532cdcd4a80f0e832c5d458.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/398e5fa7d69bf6e9bba4f15ac0e7e16c.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,9905_img_1.jpg,,,,,,74.0,1.5,1.0,4.5,4.0,10.0,0.1
9963,8436541400245,,True,Bandeja,True,https://tienda.mercadona.es/product/9963/cordero-chuleteado-bandeja,Cordero chuleteado,True,,,,,,,,,,10.0,False,False,,,0.64,24.0,15.36,True,kg,,True,False,,0,24.0,1.0,kg,,,3,Carne,17,42,Conejo y cordero,17,284,Cordero,17,https://prod-mercadona.imgix.net/images/aee485ada78606748dd6d5d1fd5d757b.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/646a023afd2d5310d15558b307816952.jpg?fit=crop&h=1600&w=1600,9.0,https://prod-mercadona.imgix.net/images/0d98042459d8b13d1a3814383fc92dd3.jpg?fit=crop&h=1600&w=1600,9.0,https://prod-mercadona.imgix.net/images/cb8cebdee19e47c5100160eb48b23945.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,9963_img_1.jpg,9963_img_2.jpg,9963_img_3.jpg,,,,,,,,,,
9965,8402001026447,,False,Bandeja,True,https://tienda.mercadona.es/product/9965/bizcocho-con-azucar-moreno-nueces-bandeja,Bizcocho con azúcar moreno y nueces,False,,,,,,,,,,10.0,False,False,,,0.4,8.25,3.3,False,kg,,True,False,,0,8.25,1.0,kg,Contiene <strong>trigo y productos derivados</strong>. Contiene <strong>sw</strong>. Puede contener <strong>mostaza y productos derivados</strong>. Puede contener <strong>soja y productos a base de soja</strong>. Contiene <strong>cereales que contengan gluten</strong>. Puede contener <strong>dióxido de azufre y sulfitos</strong>. Contiene <strong>frutos de cáscara</strong>. Contiene <strong>leche y sus derivados (incluida la lactosa)</strong>. Contiene <strong>huevos y productos a base de huevo</strong>.,"Azúcar moreno 20%, harina de <strong>trigo</strong> (<strong>gluten</strong>), aceite de girasol, <strong>huevo</strong> líquido pasteurizado, <strong>nueces</strong> (<strong>frutos de cáscara</strong>) 8%, agua, humectante (glicerina), jarabe de glucosa-fructosa, <strong>leche</strong> entera en polvo, azúcar, corteza de limón, sal, espesante (goma xantana), gasificantes (difosfatos, carbonatos de sodio). Puede contener trazas de <strong>soja</strong>, <strong>sulfitos</strong>, <strong>mostaza</strong> y <strong>otros frutos de cáscara</strong>.",5,Panadería y pastelería,515,65,Bollería de horno,515,330,Bollería dulce,515,https://prod-mercadona.imgix.net/images/d75f9794efc3b7a4699f46e05381fb7b.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/76ada92f7b4543cad866363c219811a5.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,9965_img_1.jpg,,,,,,396.0,22.19,3.1,41.0,23.0,5.5,0.24
9981,8402001026669,,False,Botella,True,https://tienda.mercadona.es/product/9981/bebida-lactea-natural-azucarada-hacendado-botella,Bebida láctea natural azucarada Hacendado,False,Hacendado,,,,,,,,"Conservar en frío entre 1ºC y 8ºC. Una vez abierto, consumir en 3 días.",,False,False,,,1.0,1.4,1.4,False,kg,,True,False,,0,1.4,1.0,kg,Contiene <strong>ml</strong>. Contiene <strong>leche y sus derivados (incluida la lactosa)</strong>.,"<strong>Leche</strong> fresca pasteurizada parcialmente desnatada (Origen: España), agua, azúcar (7%), sólidos, <strong>lácteos</strong>, <strong>leche</strong> en polvo desnatada, almidón modificado, estabiliozante (pectina) y fermentos <strong>lácteos</strong>.",11,Postres y yogures,598,108,Yogures líquidos,598,413,Yogures líquidos,598,https://prod-mercadona.imgix.net/images/8761b9c14379e95faf67971a4d59eed4.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/f2ca2f6a4f1df35da76bca9f5d0a7af3.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,9981_img_1.jpg,,,,,,73.0,2.0,1.4,11.3,10.8,2.4,0.12
9982,8402001026676,,False,Botella,True,https://tienda.mercadona.es/product/9982/bebida-lactea-frutas-bosque-hacendado-botella,Bebida láctea de frutas del bosque Hacendado,False,Hacendado,,,,,,,,Conservar entre 1ºC y 8ºC,,False,False,,,1.0,1.4,1.4,False,kg,,True,False,,0,1.4,1.0,kg,Contiene <strong>ml</strong>. Contiene <strong>leche y sus derivados (incluida la lactosa)</strong>.,"<strong>Leche</strong> fresca pasteurizada parcialmente desnatada (Origen: España), agua, azúcar, sólidos lácteos, pulpa de frutas del bosque (1,2%) (frambuesa (0,54%), mora (0,54%) y arándanos (0,12%)), <strong>leche</strong> en polvo desnatada, almidón modificado, estabilizante (pectina), aromas, colorantes (antocianinas y carmín), fermentos <strong>lácticos</strong> y conservante (sorbato potásico).",11,Postres y yogures,598,108,Yogures líquidos,598,413,Yogures líquidos,598,https://prod-mercadona.imgix.net/images/2958a31bef0535fa62335fb1e1213471.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/f28e66b4a5ff801c1736d632bb821d35.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,9982_img_1.jpg,,,,,,76.0,1.9,1.3,12.4,12.1,2.3,0.12
9995,8436039786998,,True,Paquete,True,https://tienda.mercadona.es/product/9995/solomillo-pavo-paquete,Solomillo de pavo,True,,,,,,,,,,10.0,False,False,,,0.6,8.0,4.8,True,kg,,True,False,,0,8.0,1.0,kg,,,3,Carne,17,38,Aves y pollo,17,282,Pavo y otras aves,17,https://prod-mercadona.imgix.net/images/da735b30735d77e61ad248fbfebe984a.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/1978beaeff289c00aa42b94589041782.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,9995_img_1.jpg,,,,,,93.0,0.0,0.0,0.8,0.0,22.9,0.32
10005,8480000100054,,False,Brick,True,https://tienda.mercadona.es/product/10005/chocolate-liquido-taza-hacendado-brick,Chocolate líquido a la taza Hacendado,False,Hacendado,Córdoba,,,,ES 15.00122/CO. Sin gluten.,,"Agitar antes de servir. Microondas: No introducir este envase en el microondas. Verter en un recipiente, calentar unos minutos y listo para tomar.                                                                     Cazo: Verter en un cazo y remover continuamente para evitar grumos.",Conservar en lugar fresco y seco. Una vez abierto el envase. conservar en el frigorífico y consumir en los 5 días siguientes.,10.0,False,False,,,1.0,2.35,2.35,False,l,,True,False,,0,2.35,1.0,L,Contiene <strong>leche y sus derivados (incluida la lactosa)</strong>.,<strong>Leche</strong> parcialmente desnatada (1.3 % materia grasa). azúcar. Permeado de la <strong>leche</strong>. almidón modificado de maiz. cacao desgrasado (mínimo 2.3%). estabilizante E-407 y aromas.,8,"Cacao, café e infusiones",16,86,Cacao soluble y chocolate a la taza,16,374,Chocolate a la taza,16,https://prod-mercadona.imgix.net/images/ba0a4a3958ff462e8b171ef08f6dce66.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/e4ac1fc00b23f3cf83c837018dcc13c9.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,10005_img_1.jpg,,,,,,106.0,1.6,1.0,21.0,18.0,2.0,0.13
10043,8411700005837,,False,Pack-6,True,https://tienda.mercadona.es/product/10043/batido-chocolate-90-leche-puleva-pack-6,Batido de chocolate 90% leche Puleva,False,Puleva,,,,,,,Agitar antes de abrir.,"Una vez abierto el envase, debe conservarse en frío, siendo aconsejable su consumo en los 3 días siguientes.",,False,True,0.2,mini bricks,1.2,2.33,2.8,False,l,6.0,True,False,,0,2.334,1.0,L,Contiene <strong>leche y sus derivados (incluida la lactosa)</strong>.,"<strong>Leche</strong> parcialmente desnatada al 1,2% MG (90%), azúcar, cacao desgrasado (mínimo 0,9%), estabilizantes (E-407, E-460, E-466 y E-339ii), aroma y Vitamina D.",6,"Huevos, leche y mantequilla",373,72,Leche y bebidas vegetales,373,350,Batidos,373,https://prod-mercadona.imgix.net/images/118b04b2870df73a19605a8987545455.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/6b7a039a13369802d0bfa53a456976b0.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,10043_img_1.jpg,,,,,,60.0,1.2,0.8,9.1,9.1,3.2,0.1
10050,8402001000812,,False,Pack-6,True,https://tienda.mercadona.es/product/10050/batido-chocolate-hacendado-pack-6,Batido de chocolate Hacendado,False,Hacendado,Córdoba,,,,Sin lactosa,,Agitar antes de su consumo,"Mantener en lugar fresco y seco. Una vez abierto el envase, conservar en el frigorífico y consumir antes de 3 días.",,False,True,0.2,mini bricks,1.2,1.25,1.5,False,l,6.0,True,False,,0,1.25,1.0,L,Contiene <strong>leche y sus derivados (incluida la lactosa)</strong>.,"<strong>Leche</strong> parcialmente desnatada (1,0% de grasa), azúcar, permeado de la <strong>leche</strong>, cacao desgrasado (1%), estabilizantes (E-407, E-460, E-466 y E-451), aroma, vitaminas (acetato de retinilo (vitamina A), mononitrato de tiamina (vitamina B1), riboflavina (vitamina B2), nicotinamida (niacina), D-pantotenato cálcico (ácido pantoténico), clorhidrato de piridoxina (vitamina B6), D-biotina (biotina), ácido pteroilmonoglutámico (ácido fólico), colecalciferol (vitamina D) y acetato de DL-alfa tocoferilo (vitamina E)) y lactasa. Origen de la leche: España",6,"Huevos, leche y mantequilla",373,72,Leche y bebidas vegetales,373,350,Batidos,373,https://prod-mercadona.imgix.net/images/3cea02fc6511b13003b8cd6ed8fc1f1e.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/72537f3ffa6e7af61cfd99f611e18083.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,10050_img_1.jpg,,,,,,,,,,,,
